,Número de Mesa,Nombre del Cliente,Número de Comensales,Mesero Asignado,Tipo de Servicio,Método de Pago,Propina,Estado de la Mesa,Número de Orden,País de Origen,Platos Ordenados,Fecha de Factura,Hora de Llegada,Hora de Salida,Monto Total,Tiempo de Preparación,Tiempo en la Mesa,Tiempo de Permanencia,Tiempo de Degustación,La Cuenta fue Cobrada
728,20,Cliente_264,2,Mesero_5,Desayuno,Tarjeta de crédito,18.97,Ocupada,729,Uruguay,"Plato_18, Plato_3",07/04/2023,02:49:00,06:05:00,128,0 days 02:18:00,0 days 03:16:00,0 days 03:31:00,0 days 01:13:00,Si
729,8,Cliente_443,3,Mesero_3,Almuerzo,Tarjeta de crédito,15.02,Ocupada,730,España,"Plato_2, Plato_7",07/04/2023,00:29:00,02:33:00,114,0 days 02:23:00,0 days 02:04:00,0 days 02:19:00,-1 days +23:56:00,No
730,17,Cliente_239,3,Mesero_2,Almuerzo,Tarjeta de crédito,14.35,Reservada,731,Chile,Plato_15,07/04/2023,03:16:00,06:25:00,64,0 days 01:34:00,0 days 03:09:00,0 days 03:09:00,0 days 01:35:00,Si
731,12,Cliente_770,3,Mesero_4,Almuerzo,Tarjeta de crédito,43.35,Reservada,732,Brasil,"Plato_20, Plato_10, Plato_19",07/04/2023,03:17:00,07:13:00,306,0 days 06:03:00,0 days 03:56:00,0 days 03:56:00,-1 days +21:53:00,No
732,14,Cliente_359,6,Mesero_4,Cena,Tarjeta de crédito,35.09,Libre,733,Argentina,"Plato_19, Plato_7, Plato_6",07/04/2023,03:40:00,05:28:00,186,0 days 02:25:00,0 days 01:48:00,0 days 01:48:00,-1 days +23:23:00,No
733,14,Cliente_888,2,Mesero_2,Almuerzo,Efectivo,46.82,Libre,734,Venezuela,"Plato_15, Plato_7, Plato_12",07/04/2023,02:27:00,04:57:00,139,0 days 01:14:00,0 days 02:30:00,0 days 02:30:00,0 days 01:16:00,Si
734,20,Cliente_154,4,Mesero_3,Desayuno,Tarjeta de crédito,38.43,Libre,735,España,"Plato_14, Plato_15",07/04/2023,01:52:00,03:47:00,142,0 days 03:51:00,0 days 01:55:00,0 days 01:55:00,-1 days +22:04:00,No
735,17,Cliente_301,2,Mesero_4,Desayuno,Tarjeta de crédito,25.91,Ocupada,736,España,"Plato_5, Plato_16, Plato_17",07/04/2023,01:08:00,03:24:00,215,0 days 03:53:00,0 days 02:16:00,0 days 02:31:00,-1 days +22:38:00,No
736,6,Cliente_635,1,Mesero_2,Desayuno,Tarjeta de débito,24.09,Reservada,737,Paraguay,"Plato_9, Plato_2",07/04/2023,00:39:00,03:06:00,118,0 days 00:44:00,0 days 02:27:00,0 days 02:27:00,0 days 01:43:00,Si
737,15,Cliente_70,1,Mesero_3,Almuerzo,Tarjeta de crédito,17.37,Ocupada,738,España,"Plato_10, Plato_16, Plato_4",07/04/2023,00:51:00,02:04:00,134,0 days 03:13:00,0 days 01:13:00,0 days 01:28:00,-1 days +22:15:00,No
738,10,Cliente_484,5,Mesero_2,Almuerzo,Tarjeta de débito,33.69,Reservada,739,Colombia,Plato_14,07/04/2023,03:53:00,06:10:00,46,0 days 01:48:00,0 days 02:17:00,0 days 02:17:00,0 days 00:29:00,Si
739,16,Cliente_297,6,Mesero_1,Almuerzo,Tarjeta de débito,16.05,Reservada,740,Ecuador,"Plato_16, Plato_15, Plato_19, Plato_14",07/04/2023,03:49:00,06:24:00,293,0 days 05:07:00,0 days 02:35:00,0 days 02:35:00,-1 days +21:28:00,No
740,14,Cliente_196,4,Mesero_2,Almuerzo,Tarjeta de débito,40.31,Ocupada,741,Uruguay,"Plato_7, Plato_9, Plato_11, Plato_16",07/04/2023,00:29:00,04:23:00,285,0 days 07:01:00,0 days 03:54:00,0 days 04:09:00,-1 days +21:08:00,No
741,20,Cliente_320,4,Mesero_2,Desayuno,Tarjeta de crédito,10.51,Reservada,742,Colombia,"Plato_17, Plato_2, Plato_10, Plato_12",07/04/2023,00:36:00,02:22:00,166,0 days 03:51:00,0 days 01:46:00,0 days 01:46:00,-1 days +21:55:00,No
742,19,Cliente_597,2,Mesero_3,Almuerzo,Tarjeta de débito,25.7,Ocupada,743,Brasil,"Plato_10, Plato_4, Plato_14",07/04/2023,03:47:00,07:44:00,134,0 days 04:46:00,0 days 03:57:00,0 days 04:12:00,-1 days +23:26:00,No
743,11,Cliente_974,1,Mesero_1,Almuerzo,Tarjeta de crédito,26.5,Libre,744,España,"Plato_4, Plato_9",07/04/2023,01:59:00,05:49:00,76,0 days 01:17:00,0 days 03:50:00,0 days 03:50:00,0 days 02:33:00,Si
744,3,Cliente_90,1,Mesero_5,Almuerzo,Efectivo,18.75,Libre,745,Bolivia,"Plato_8, Plato_7, Plato_1, Plato_6",07/04/2023,02:34:00,04:52:00,284,0 days 03:07:00,0 days 02:18:00,0 days 02:18:00,-1 days +23:11:00,No
745,13,Cliente_950,2,Mesero_1,Almuerzo,Tarjeta de crédito,44.9,Ocupada,746,Chile,"Plato_8, Plato_15",07/04/2023,03:10:00,06:27:00,201,0 days 03:51:00,0 days 03:17:00,0 days 03:32:00,-1 days +23:41:00,No
746,16,Cliente_446,3,Mesero_1,Desayuno,Tarjeta de débito,37.23,Reservada,747,Uruguay,Plato_1,07/04/2023,02:53:00,04:49:00,25,0 days 00:28:00,0 days 01:56:00,0 days 01:56:00,0 days 01:28:00,Si
747,2,Cliente_298,4,Mesero_2,Almuerzo,Tarjeta de crédito,12.55,Reservada,748,Venezuela,"Plato_15, Plato_10",07/04/2023,02:32:00,05:58:00,110,0 days 01:41:00,0 days 03:26:00,0 days 03:26:00,0 days 01:45:00,Si
748,1,Cliente_446,2,Mesero_4,Almuerzo,Tarjeta de débito,24.12,Ocupada,749,Perú,Plato_8,07/04/2023,01:21:00,02:52:00,70,0 days 00:16:00,0 days 01:31:00,0 days 01:46:00,0 days 01:30:00,Si
749,6,Cliente_304,4,Mesero_1,Almuerzo,Tarjeta de crédito,21.82,Libre,750,Bolivia,"Plato_17, Plato_10",07/04/2023,01:46:00,03:00:00,119,0 days 03:00:00,0 days 01:14:00,0 days 01:14:00,-1 days +22:14:00,No
750,17,Cliente_157,6,Mesero_2,Desayuno,Tarjeta de crédito,49.35,Libre,751,Brasil,"Plato_9, Plato_1, Plato_5",07/04/2023,01:32:00,03:10:00,170,0 days 03:07:00,0 days 01:38:00,0 days 01:38:00,-1 days +22:31:00,No
751,3,Cliente_736,5,Mesero_3,Almuerzo,Tarjeta de crédito,46.27,Libre,752,Perú,Plato_2,07/04/2023,02:05:00,04:23:00,60,0 days 01:00:00,0 days 02:18:00,0 days 02:18:00,0 days 01:18:00,Si
752,11,Cliente_827,4,Mesero_4,Almuerzo,Tarjeta de débito,26.24,Libre,753,Chile,"Plato_15, Plato_14, Plato_7, Plato_19",07/04/2023,02:27:00,04:38:00,163,0 days 02:56:00,0 days 02:11:00,0 days 02:11:00,-1 days +23:15:00,No
753,8,Cliente_871,3,Mesero_3,Almuerzo,Tarjeta de crédito,42.74,Reservada,754,España,"Plato_7, Plato_6, Plato_16",07/04/2023,03:21:00,04:36:00,237,0 days 04:27:00,0 days 01:15:00,0 days 01:15:00,-1 days +20:48:00,No
754,12,Cliente_743,3,Mesero_2,Almuerzo,Tarjeta de crédito,26.65,Ocupada,755,Brasil,"Plato_13, Plato_1, Plato_12, Plato_9",07/04/2023,02:01:00,04:27:00,211,0 days 04:55:00,0 days 02:26:00,0 days 02:41:00,-1 days +21:46:00,No
755,11,Cliente_428,1,Mesero_1,Cena,Tarjeta de crédito,31.75,Libre,756,Perú,"Plato_17, Plato_12",07/04/2023,03:53:00,07:51:00,50,0 days 00:34:00,0 days 03:58:00,0 days 03:58:00,0 days 03:24:00,Si
756,3,Cliente_750,6,Mesero_2,Almuerzo,Tarjeta de débito,10.03,Reservada,757,Brasil,Plato_2,07/04/2023,01:47:00,04:42:00,60,0 days 01:20:00,0 days 02:55:00,0 days 02:55:00,0 days 01:35:00,Si
757,18,Cliente_808,4,Mesero_3,Desayuno,Efectivo,27.04,Reservada,758,Perú,"Plato_2, Plato_5",07/04/2023,00:17:00,02:10:00,52,0 days 00:41:00,0 days 01:53:00,0 days 01:53:00,0 days 01:12:00,Si
758,20,Cliente_376,5,Mesero_1,Almuerzo,Tarjeta de crédito,13.7,Reservada,759,Argentina,"Plato_11, Plato_6, Plato_1, Plato_9",07/04/2023,00:40:00,03:45:00,342,0 days 09:48:00,0 days 03:05:00,0 days 03:05:00,-1 days +17:17:00,No
759,5,Cliente_721,6,Mesero_4,Almuerzo,Tarjeta de crédito,39.42,Libre,760,Argentina,Plato_8,07/04/2023,00:25:00,01:40:00,105,0 days 01:00:00,0 days 01:15:00,0 days 01:15:00,0 days 00:15:00,Si
760,4,Cliente_782,4,Mesero_3,Desayuno,Tarjeta de crédito,16.85,Libre,761,España,"Plato_7, Plato_16, Plato_14",07/04/2023,02:39:00,03:42:00,174,0 days 04:18:00,0 days 01:03:00,0 days 01:03:00,-1 days +20:45:00,No
761,4,Cliente_729,3,Mesero_5,Desayuno,Tarjeta de crédito,49.45,Reservada,762,Uruguay,"Plato_13, Plato_10",07/04/2023,01:18:00,03:25:00,99,0 days 00:47:00,0 days 02:07:00,0 days 02:07:00,0 days 01:20:00,Si
762,18,Cliente_351,3,Mesero_4,Almuerzo,Tarjeta de crédito,22.88,Reservada,763,Argentina,"Plato_11, Plato_12",07/04/2023,03:49:00,05:12:00,104,0 days 01:04:00,0 days 01:23:00,0 days 01:23:00,0 days 00:19:00,Si
763,20,Cliente_227,1,Mesero_4,Cena,Tarjeta de crédito,20.41,Ocupada,764,Colombia,"Plato_6, Plato_18, Plato_7",07/04/2023,03:30:00,05:46:00,85,0 days 01:52:00,0 days 02:16:00,0 days 02:31:00,0 days 00:39:00,Si
764,20,Cliente_825,4,Mesero_3,Cena,Tarjeta de crédito,30.77,Libre,765,Chile,"Plato_10, Plato_16, Plato_13, Plato_19",07/04/2023,00:24:00,01:37:00,233,0 days 06:32:00,0 days 01:13:00,0 days 01:13:00,-1 days +18:41:00,No
765,17,Cliente_175,6,Mesero_2,Cena,Tarjeta de crédito,12.57,Reservada,766,Argentina,"Plato_2, Plato_12, Plato_3, Plato_14",07/04/2023,01:34:00,04:50:00,185,0 days 03:36:00,0 days 03:16:00,0 days 03:16:00,-1 days +23:40:00,No
766,10,Cliente_757,3,Mesero_2,Desayuno,Tarjeta de crédito,15.98,Reservada,767,Ecuador,"Plato_9, Plato_7, Plato_13",07/04/2023,01:08:00,03:57:00,169,0 days 03:33:00,0 days 02:49:00,0 days 02:49:00,-1 days +23:16:00,No
